2483681.000,0.416,1409.023
2678687.000,0.010,1839.098
2497348.000,0.056,2337.489
2599649.000,0.621,2386.860
2616981.000,0.512,1954.895
2583255.000,0.015,2613.448
2589993.000,0.177,1778.950
2511686.000,0.011,1078.185
2635401.000,0.341,1334.440
2721845.000,0.391,2614.191
2515083.000,0.020,2611.205
2588912.000,0.270,1806.576
2697394.000,0.079,1721.505
2406294.000,0.057,2614.028
2592604.000,0.285,1745.977
2761787.000,0.061,2148.582
2438007.000,0.034,2314.618
2446726.000,0.261,1400.869
2593569.000,0.005,1334.858
2730920.000,0.086,2341.024
2778865.000,0.733,1839.492
2713190.000,0.459,1180.845
2417196.000,0.085,2178.099
2548231.000,0.224,1847.953
2765037.000,0.022,1329.393
2527694.000,0.575,1918.638
2646772.000,0.036,1308.811
2470163.000,0.275,2169.075
2740143.000,0.044,2614.393
2499209.000,0.282,1365.625
2747480.000,0.007,1419.175
2670040.000,0.105,2281.004
2668341.000,0.065,1288.459
2474362.000,0.018,1619.381
2666589.000,0.000,1980.195
2534896.000,0.041,1864.592
2618402.000,0.479,1069.171
2783449.000,0.005,1184.416
2447778.000,0.091,2615.669
2674347.000,0.010,2613.466
2676617.000,0.011,2421.787
2784865.000,0.016,1753.920
2682640.000,0.026,2613.356
2725392.000,0.018,1620.186
2634792.000,0.129,1094.240
2561206.000,0.052,1296.078
2642982.000,0.013,2614.320
2635555.000,0.081,1702.913
2449282.000,0.139,1528.632
2403423.000,0.009,2612.892
2575906.000,0.059,2235.725
2615665.000,0.083,1097.653
2725915.000,0.299,2087.692
2482258.000,0.107,1441.314
2750626.000,0.001,1320.968
2464699.000,0.611,2142.882
2530966.000,0.027,2606.639
2534830.000,0.035,2249.434
2492016.000,0.035,1251.292
2424323.000,0.312,1885.022
2521144.000,0.123,1620.301
2650024.000,0.044,1841.040
2433269.000,0.554,1443.707
2484557.000,0.175,2270.036
2457883.000,0.247,1852.737
2580110.000,0.002,1423.103
2424534.000,0.567,1409.996
2412176.000,0.118,1818.974
2643481.000,0.135,1570.992
2567837.000,0.000,1594.701
2748581.000,0.111,1360.242
2586207.000,0.005,1937.596
2728596.000,0.494,1690.518
2666794.000,0.001,2375.182
2609524.000,0.115,2017.290
2419370.000,0.860,1592.034
2759689.000,0.062,2613.941
2736060.000,0.099,1585.586
2464192.000,0.574,2249.655
2697844.000,0.079,2268.549
2668087.000,0.000,2615.298
2772055.000,0.521,1097.663
2409650.000,0.019,2057.487
2641498.000,0.064,2208.275
2721054.000,0.120,1180.109
2401930.000,0.722,2183.768
2500119.000,0.025,2055.646
2658152.000,0.003,2614.688
2480669.000,0.839,2245.165
2729503.000,0.036,1313.659
2545515.000,0.032,1883.368
2774092.000,0.000,2614.329
2615487.000,0.040,2000.707
2581664.000,0.258,1406.681
2725357.000,0.530,2046.647
2619269.000,0.038,2166.173
2676339.000,0.073,1571.276
2659284.000,0.090,2414.059
2746790.000,0.062,1388.594
2454178.000,0.025,2587.551
2686989.000,0.275,1212.145
2488057.000,0.058,2250.791
2468364.000,0.024,2615.282
2540951.000,0.160,2436.341
2584486.000,0.001,2216.115
2471619.000,0.011,1620.863
2469645.000,0.686,2291.146
2660684.000,0.000,1698.723
2752813.000,0.594,1222.732
2605904.000,0.000,2615.589
2584114.000,0.009,1906.691
2694730.000,0.307,2344.956
2471991.000,0.172,2476.227
2581938.000,0.047,1878.929
2644690.000,0.025,2464.907
2704346.000,0.002,2611.846
2745498.000,0.312,2132.183
2751567.000,0.088,1728.474
2704029.000,0.771,1609.104
2668053.000,0.124,1647.130
2632989.000,0.026,2363.655
2434385.000,0.171,1804.730
2459219.000,0.016,1620.546
2753547.000,0.404,1439.629
2614507.000,0.061,1099.798
2481084.000,0.036,2310.713
2753924.000,0.011,1719.893
2435459.000,0.191,2330.790
2655940.000,0.233,1939.512
2687628.000,0.004,2525.793
2440167.000,0.047,2192.626
2556743.000,0.392,2161.663
2549427.000,0.014,2150.700
2424364.000,0.238,2252.807
2546519.000,0.687,1273.837
2653690.000,0.372,1600.484
2737330.000,0.097,1519.129
2655415.000,0.093,1931.925
2772184.000,0.012,2103.601
2651508.000,0.022,1763.192
2718662.000,0.388,2001.421
2737374.000,0.001,2357.970
2566352.000,0.040,2405.785
2442315.000,0.722,1252.621
2538935.000,0.091,2615.677
2610187.000,0.484,2615.718
2762432.000,0.059,2391.319
2613567.000,0.056,1670.324
2568196.000,0.033,1446.345
2585055.000,0.127,1591.125
2689638.000,0.000,1058.273
2594341.000,0.303,2320.182
2566653.000,0.704,1341.563
2515858.000,0.002,2370.902
2659059.000,0.135,2304.680
2523071.000,0.081,1808.816
2450610.000,0.034,2232.896
2755770.000,0.020,1148.133
2748456.000,0.706,2615.838
2511680.000,0.330,1058.866
2717023.000,0.086,2393.025
2738919.000,0.000,2433.445
2752873.000,0.696,1707.342
2463755.000,0.441,1355.373
2737254.000,0.000,1281.390
2459372.000,0.000,1458.244
2717315.000,0.001,1748.123
2650433.000,0.039,1272.983
2631978.000,0.142,1870.234
2496092.000,0.042,1585.480
2724115.000,0.705,2317.586
2662378.000,0.032,2613.513
2631882.000,0.078,1034.054
2409404.000,0.009,2615.382
2482279.000,0.072,1092.518
2777379.000,0.749,2168.175
2504758.000,0.111,1030.834
2514873.000,0.745,2088.273
2578618.000,0.717,1962.762
2487218.000,0.234,1789.663
2750936.000,0.203,2292.245
2695234.000,0.870,2117.579
2435295.000,0.700,1597.183
2658635.000,0.442,2379.421
2405998.000,0.446,1690.325
2412345.000,0.137,2615.631
2742072.000,0.090,1169.266
2654444.000,0.246,1792.971
2627109.000,0.046,1249.769
2409966.000,0.592,1531.546
2669890.000,0.060,1379.370
2776463.000,0.043,2443.011
2692752.000,0.286,2106.205
2563706.000,0.711,1500.359
2686561.000,0.044,1511.896
2502565.000,0.008,2614.388
2509985.000,0.234,2297.131
2466561.000,0.548,2343.396
2450406.000,0.812,1160.970
2703546.000,0.055,2613.651
2521978.000,0.080,2614.617
2453753.000,0.483,2336.976
2414063.000,0.074,2613.600
2413871.000,0.529,1574.203
2448696.000,0.036,1766.845
2644075.000,0.026,2613.763
2507466.000,0.212,2218.804
2501341.000,0.130,2198.158
2718260.000,0.397,1687.014
2657743.000,0.000,2614.628
2477765.000,0.000,1328.247
2548067.000,0.057,1130.714
2688393.000,0.014,1536.888
2692290.000,0.466,1592.096
2398162.000,0.053,2100.240
2771685.000,0.024,2363.577
2645955.000,0.036,1424.945
2760841.000,0.001,2615.059
2513632.000,0.000,1061.380
2455331.000,0.038,2611.007
2691956.000,0.117,1775.389
2548581.000,0.015,1935.606
2533737.000,0.027,2497.247
2693235.000,0.010,2390.109
2747978.000,0.051,1883.334
2597090.000,0.744,1993.658
2426233.000,0.180,2131.521
2701719.000,0.186,2122.124
2628883.000,0.487,2174.118
2616350.000,0.019,2024.174
2733267.000,0.090,1207.252
2560189.000,0.212,1423.964
2452271.000,0.493,2049.020
2631337.000,0.046,1849.730
2678200.000,0.677,1405.880
2757961.000,0.833,1593.112
2775028.000,0.487,1682.773
2748011.000,0.575,2133.831
2553033.000,0.619,1317.401
2555746.000,0.077,2023.923
2738923.000,0.007,2613.070
2476064.000,0.412,2389.492
2725847.000,0.035,2613.762
2504277.000,0.233,1221.671
2451002.000,0.591,1792.983
2613996.000,0.186,2146.512
2453745.000,0.011,1620.741
2731069.000,0.053,2129.126
2602899.000,0.687,1592.865
2548679.000,0.510,2428.955
2514475.000,0.068,2407.383
2779196.000,0.606,2146.446
2503968.000,0.080,2342.650
2706776.000,0.450,1895.118
2444547.000,0.028,2137.966
2535914.000,0.403,2208.200
2601531.000,0.093,1598.986
2656808.000,0.003,1947.972
2620792.000,0.011,2385.773
2445018.000,0.031,1976.726
2521061.000,0.022,2615.545
2491928.000,0.026,1257.183
2723307.000,0.025,1612.336
2686296.000,0.467,2614.011
2589975.000,0.313,1662.644
2499915.000,0.111,2190.108
2520768.000,0.000,1419.940
2703410.000,0.631,2204.380
2744477.000,0.312,1969.707
2702059.000,0.090,2611.620
2545934.000,0.181,1948.418
2784723.000,0.019,1376.555
2680657.000,0.051,2613.019
2471697.000,0.001,1299.087
2780064.000,0.046,1203.120
2757388.000,0.092,2340.007
2425104.000,0.000,1019.810
2701902.000,0.473,1499.844
2619954.000,0.098,1147.014
2739937.000,0.100,1379.269
2451051.000,0.014,1678.209
2451275.000,0.016,1088.741
2741363.000,0.338,1828.847
2561798.000,0.148,1592.830
2697962.000,0.017,2130.509
2672234.000,0.362,1882.171
2519999.000,0.080,1949.882
2411273.000,0.492,1602.873
2567368.000,0.060,1274.560
2609988.000,0.001,2615.016
2606350.000,0.000,2400.878
2731643.000,0.030,1193.369
2515609.000,0.138,2614.011
2645379.000,0.343,2330.003
2504278.000,0.412,1092.836
2691404.000,0.112,2381.054
2461069.000,0.047,1079.667
2557866.000,0.031,1838.658
2632429.000,0.022,2104.328
2544948.000,0.115,2406.140
2439727.000,0.055,1992.771
2437033.000,0.486,1714.512
2725237.000,0.042,2612.805
2709309.000,0.023,2393.979
2533408.000,0.369,2243.014
2546751.000,0.002,2000.195
2567525.000,0.037,2616.938
2468603.000,0.063,2103.478
2509550.000,0.250,2374.103
2716085.000,0.001,2453.621
2565297.000,0.093,2340.772
2529001.000,0.855,1498.665
2707762.000,0.068,2014.076
2677391.000,0.450,2175.316
2709056.000,0.091,1774.649
2611356.000,0.335,1592.851
2514826.000,0.406,1690.726
2705253.000,0.038,2003.847
2729583.000,0.000,1115.983
2565231.000,0.008,2170.431
2607354.000,0.052,2400.755
2537053.000,0.055,1821.504
2655386.000,0.000,2612.783
2600949.000,0.001,2104.667
2728465.000,0.001,1520.882
2746974.000,0.007,1398.830
2416282.000,0.016,2256.345
2783171.000,0.336,2146.015
2711477.000,0.365,1692.488
2429237.000,0.050,2616.275
2633408.000,0.315,1142.040
2411511.000,0.038,1025.687
2555940.000,0.842,1198.767
2505060.000,0.446,1397.131
2535789.000,0.101,1619.956
2489816.000,0.342,1375.106
2728059.000,0.077,1742.489
2675392.000,0.108,1140.990
2469036.000,0.701,1311.805
2423533.000,0.040,2614.632
2425201.000,0.037,1061.947
2613701.000,0.051,1834.968
2745745.000,0.010,2495.661
2681323.000,0.003,2055.831
2436995.000,0.262,2074.880
2765215.000,0.115,2404.439
2670851.000,0.006,2229.938
2726211.000,0.397,1920.406
2770131.000,0.029,2394.179
2688251.000,0.147,1620.653
2699244.000,0.001,2103.791
2606329.000,0.087,2475.288
2545817.000,0.026,1271.888
2717017.000,0.310,2039.867
2737318.000,0.087,2614.391
2783512.000,0.457,2081.596
2530441.000,0.786,1338.925
2428005.000,0.463,1338.236
2677975.000,0.000,1033.202
2751591.000,0.259,2452.894
2400362.000,0.031,2405.576
2417902.000,0.757,2612.878
2678898.000,0.014,2611.839
2676314.000,0.000,1605.799
2543773.000,0.614,1745.760
2672519.000,0.629,1288.632
2557875.000,0.351,2102.968
2649835.000,0.302,2059.016
2759883.000,0.588,1036.675
2508347.000,0.011,2503.533
2545954.000,0.022,2136.497
2493708.000,0.000,2614.390
2474658.000,0.099,2172.226
2484150.000,0.025,1553.624
2432484.000,0.019,2610.753
2655239.000,0.384,1336.966
2651383.000,0.109,2167.146
2444501.000,0.229,2416.442
2646591.000,0.079,1183.567
2425155.000,0.226,1917.500
2575911.000,0.202,2300.423
2438330.000,0.055,1345.992
2405091.000,0.072,1511.401
2685248.000,0.093,2472.954
2592737.000,0.027,2612.559
2783807.000,0.022,2613.807
2597191.000,0.408,1685.533
2568610.000,0.010,2258.123
2597232.000,0.706,1798.928
2629912.000,0.025,1520.822
2425514.000,0.243,1933.920
2666560.000,0.026,2611.054
2683762.000,0.388,1253.726
2747600.000,0.209,2615.930
2609603.000,0.102,2253.042
2708963.000,0.106,2614.896
2444762.000,0.062,2613.058
2540890.000,0.737,2264.383
2587687.000,0.000,2614.890
2495252.000,0.339,1796.384
2402554.000,0.002,2124.888
2530968.000,0.002,2358.039
2710175.000,0.001,2613.637
2749563.000,0.801,1123.514
2680950.000,0.202,2185.785
2751490.000,0.001,1511.006
2452644.000,0.193,2078.121
2476650.000,0.332,1337.196
2655496.000,0.077,2272.508
2765054.000,0.041,1746.112
2735891.000,0.180,1854.544
2557389.000,0.299,1375.674
2660346.000,0.480,1779.090
2456011.000,0.787,2464.766
2646131.000,0.011,1013.838
2759363.000,0.147,1511.100
2687601.000,0.278,2614.492
2591403.000,0.081,2611.983
2730790.000,0.494,2087.026
2712583.000,0.323,2225.145
2588888.000,0.143,2038.628
2774100.000,0.157,2157.747
2616451.000,0.056,2614.455
2784637.000,0.010,2106.003
2642987.000,0.006,1861.747
2497945.000,0.080,2350.280
2649794.000,0.160,1589.829
2459816.000,0.001,1093.564
2689629.000,0.387,2294.934
2634847.000,0.372,2557.315
2482861.000,0.401,2338.915
2482467.000,0.126,1642.729
2663289.000,0.013,2366.630
2423728.000,0.092,2615.502
2416196.000,0.567,1404.180
2762624.000,0.099,2022.239
2433572.000,0.222,2559.750
2616926.000,0.010,1238.289
2611784.000,0.237,1902.889
2425079.000,0.001,1425.298
2693099.000,0.589,1560.592
2527036.000,0.036,2052.200
2397600.000,0.711,1324.472
2614109.000,0.006,1308.917
2467428.000,0.023,2390.578
2446463.000,0.515,1578.675
2749216.000,0.046,2300.930
2454001.000,0.002,2576.699
2488379.000,0.074,2381.274
2455593.000,0.338,2242.810
2733126.000,0.420,1591.723
2653749.000,0.015,2019.098
2776046.000,0.004,2613.023
2430951.000,0.000,1044.685
2697938.000,0.009,1114.691
2456921.000,0.048,1479.231
2764063.000,0.000,2612.651
2520662.000,0.416,2109.253
2488356.000,0.627,1885.859
2444162.000,0.120,2282.788
2497361.000,0.004,2313.003
2597334.000,0.008,2613.461
2507888.000,0.013,1965.053
2467464.000,0.448,1415.388
2719761.000,0.889,1560.843
2655999.000,0.594,1114.954
2452704.000,0.740,2161.079
2744602.000,0.008,2616.258
2402560.000,0.830,1493.737
2783320.000,0.001,2613.080
2710053.000,0.057,2180.456
2544371.000,0.143,2611.131
2697958.000,0.017,2395.534
2657813.000,0.015,2212.169
2517058.000,0.667,1522.489
2669761.000,0.288,1742.222
2514479.000,0.432,1357.974
2483003.000,0.041,1807.682
